########################################################################################
Starting Measurement Run at 08/10/2020 16:58:21
CSV file: pcb-full.csv
PARTNAME;NETNAME;PAD-ID;PAD-NAME;TRANSFORMED-X;TRANSFORMED-Y;MEASUREMENT-RESULT
BETA;;4;5;51.594;78.9135;278 2B4 1ED 1E8 105 05E
BETA;;4;5;51.594;78.9135;277 2B5 1E9 1E8 106 071
BETA;;4;5;51.594;78.9135;277 2B5 1ED 1E8 0EA 071
BETA;;4;5;51.594;78.9135;278 2B5 1EC 1E8 107 07D
BETA;;4;5;51.594;78.9135;278 2B5 1ED 1E5 0F4 071
BETA;;4;5;51.594;78.9135;277 2B4 1ED 1ED 0EC 06C
BETA;;4;5;51.594;78.9135;278 2B4 1ED 1DD 0F1 087
BETA;;4;5;51.594;78.9135;277 2B5 1EA 1EA 105 082
BETA;;4;5;51.594;78.9135;277 2B4 1EE 1EE 102 079
BETA;;4;5;51.594;78.9135;278 2B5 1ED 1E5 0E2 051
BETA;;5;6;55.988;79.0049;278 2B5 1EC 1E8 0EA 04E
BETA;;5;6;55.988;79.0049;277 2B4 1ED 1E8 0EB 05D
BETA;;5;6;55.988;79.0049;277 2B4 1ED 1E8 0F8 066
BETA;;5;6;55.988;79.0049;277 2B4 1E8 1E8 0F8 05A
BETA;;5;6;55.988;79.0049;277 2B4 1ED 1E8 0F8 059
BETA;;5;6;55.988;79.0049;278 2B4 1E8 1EA 0E7 05A
BETA;;5;6;55.988;79.0049;277 2B4 1ED 1E3 0FD 073
BETA;;5;6;55.988;79.0049;278 2B4 1ED 1E8 101 065
BETA;;5;6;55.988;79.0049;276 2B4 1EC 1E6 0F2 06B
BETA;;5;6;55.988;79.0049;278 2B5 1EC 1E8 10B 069
BETA;;5;6;55.988;79.0049;274 2B4 1EF 1E8 0FC 061
BETA;;5;6;55.988;79.0049;277 2B4 1EF 1F1 0E4 076
BETA;;5;6;55.988;79.0049;278 2B4 1ED 1F4 0EA 07E
BETA;;5;6;55.988;79.0049;277 2B5 1E8 1E0 0E6 061
BETA;;5;6;55.988;79.0049;27A 2B5 1ED 1EA 0F7 061
BETA;;5;6;55.988;79.0049;277 2B4 1EE 1E8 0E3 05B
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B3 1EF 1E8 0C3 04C
BETA;CSO_NE_V;6;7;51.6128;78.1138;278 2B4 1F5 1E8 0AA 04D
BETA;CSO_NE_V;6;7;51.6128;78.1138;278 2B4 1ED 1E6 0B9 05F
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1EC 1EA 0B5 045
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1EF 1E8 0B8 042
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1ED 1E8 0B0 05D
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1EA 1E5 0B3 041
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1F0 1E7 0B2 052
BETA;CSO_NE_V;6;7;51.6128;78.1138;278 2B4 1ED 1E7 0B1 042
BETA;CSO_NE_V;6;7;51.6128;78.1138;278 2B4 1E8 1E8 0C7 054
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B5 1ED 1E5 0AF 067
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1EB 1E8 0B2 050
BETA;CSO_NE_V;6;7;51.6128;78.1138;278 2B5 1ED 1EA 0BE 057
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B4 1E7 1E9 0AD 054
BETA;CSO_NE_V;6;7;51.6128;78.1138;278 2B4 1EC 1E8 0C1 05B
BETA;CSO_NE_V;6;7;51.6128;78.1138;277 2B3 1E9 1EF 0BD 037
BETA;;7;8;56.0068;78.2052;278 2B5 1ED 1EA 102 06E
BETA;;7;8;56.0068;78.2052;27C 2B4 1E8 1E9 0E8 06D
BETA;;7;8;56.0068;78.2052;277 2B4 1EB 1E8 0FA 07C
BETA;;7;8;56.0068;78.2052;278 2B5 1EA 1E7 10E 075
BETA;;7;8;56.0068;78.2052;278 2B4 1EA 1E8 0E0 049
BETA;;7;8;56.0068;78.2052;277 2B4 1EC 1E4 100 06F
BETA;;7;8;56.0068;78.2052;278 2B5 1ED 1E7 0F9 07D
BETA;;7;8;56.0068;78.2052;278 2B4 1E8 1E6 105 060
BETA;;7;8;56.0068;78.2052;277 2B4 1EC 1E1 0EE 05F
BETA;;7;8;56.0068;78.2052;277 2B4 1EB 1E8 0F7 074
BETA;;7;8;56.0068;78.2052;278 2B4 1ED 1E8 0FE 064
BETA;;7;8;56.0068;78.2052;277 2B4 1ED 1E8 0FD 06E
BETA;;7;8;56.0068;78.2052;278 2B5 1ED 1EB 10A 06E
BETA;;7;8;56.0068;78.2052;278 2B5 1EE 1E6 0FA 060
BETA;;7;8;56.0068;78.2052;277 2B5 1EE 1E7 0FC 050
BETA;;7;8;56.0068;78.2052;278 2B4 1EF 1E8 0EB 061
BETA;SE_0;8;9;51.6316;77.3141;278 2B4 1EC 1E6 0FA 05E
BETA;SE_0;8;9;51.6316;77.3141;274 2B4 1EA 1E5 0EA 067
BETA;SE_0;8;9;51.6316;77.3141;277 2B5 1E8 1E8 0E5 045
BETA;SE_0;8;9;51.6316;77.3141;277 2B4 1EC 1E8 0EF 079
BETA;SE_0;8;9;51.6316;77.3141;278 2B4 1ED 1E6 0F2 061
BETA;SE_0;8;9;51.6316;77.3141;279 2B4 1EA 1EB 0ED 063
BETA;SE_0;8;9;51.6316;77.3141;277 2B4 1EB 1E6 0DD 061
BETA;SE_0;8;9;51.6316;77.3141;278 2B4 1EB 1DF 0E8 07D
BETA;SE_0;8;9;51.6316;77.3141;277 2B5 1E5 1E8 0FA 05F
BETA;SE_0;8;9;51.6316;77.3141;277 2B4 1ED 1E7 0F5 049
BETA;SE_0;8;9;51.6316;77.3141;277 2B5 1EC 1EA 0EE 05A
BETA;SE_0;8;9;51.6316;77.3141;278 2B5 1EB 1EB 0E7 078
BETA;SE_0;8;9;51.6316;77.3141;277 2B5 1EA 1E4 0F8 053
BETA;SE_0;8;9;51.6316;77.3141;278 2B4 1E7 1EA 103 062
BETA;SE_0;8;9;51.6316;77.3141;278 2B4 1ED 1E6 0D9 06B
BETA;SE_0;8;9;51.6316;77.3141;276 2B4 1EC 1E5 0F9 06D
BETA;SE_1;9;10;56.0256;77.4055;278 2B4 1E3 1EB 0EF 066
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1E8 1ED 0E8 060
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1EB 1E9 0ED 06C
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1ED 1EB 0D6 06C
BETA;SE_1;9;10;56.0256;77.4055;276 2B4 1EC 1EB 0F0 06E
BETA;SE_1;9;10;56.0256;77.4055;277 2B5 1E8 1E7 0DB 059
BETA;SE_1;9;10;56.0256;77.4055;278 2B4 1EA 1E7 0E4 073
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1EF 1E6 0EE 062
BETA;SE_1;9;10;56.0256;77.4055;277 2B3 1F4 1E4 0E3 053
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1F1 1E7 0E2 06A
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1EC 1DE 0ED 062
BETA;SE_1;9;10;56.0256;77.4055;278 2B4 1EB 1E8 0F4 065
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1EC 1E8 0FA 072
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1EF 1EA 0DB 06F
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1EC 1E8 0FF 071
BETA;SE_1;9;10;56.0256;77.4055;277 2B4 1F2 1E8 0EE 075
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B4 1EE 1E4 0F0 057
BETA;JX1_00_P;10;11;51.6504;76.5143;27C 2B4 1ED 1E7 0F1 061
BETA;JX1_00_P;10;11;51.6504;76.5143;276 2B4 1EF 1EA 0DB 06F
BETA;JX1_00_P;10;11;51.6504;76.5143;276 2B4 1F0 1EA 0E0 05C
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B4 1F0 1E9 0F5 045
BETA;JX1_00_P;10;11;51.6504;76.5143;278 2B5 1EB 1F1 102 07E
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B4 1EC 1EA 0F0 05B
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B4 1EB 1E6 0E3 05C
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B5 1EB 1E6 102 04C
BETA;JX1_00_P;10;11;51.6504;76.5143;278 2B4 1EC 1F4 0F6 066
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B4 1E8 1E8 0EB 07B
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B4 1F2 1E8 0FE 063
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B5 1E9 1F1 0FA 05E
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B5 1EC 1E7 0F5 064
BETA;JX1_00_P;10;11;51.6504;76.5143;277 2B5 1E8 1E8 0FD 071
BETA;JX1_00_P;10;11;51.6504;76.5143;276 2B4 1ED 1E6 0E6 06D
BETA;JX1_01_P;11;12;56.0444;76.6058;278 2B4 1ED 1E1 0F1 06B
BETA;JX1_01_P;11;12;56.0444;76.6058;273 2B4 1E9 1EA 0EB 06D
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B5 1ED 1E8 0FA 058
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B5 1F4 1E8 0E7 077
BETA;JX1_01_P;11;12;56.0444;76.6058;278 2B5 1E3 1F0 0FA 05E
BETA;JX1_01_P;11;12;56.0444;76.6058;278 2B4 1EC 1E8 100 065
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B4 1EC 1EA 0E9 075
BETA;JX1_01_P;11;12;56.0444;76.6058;278 2B4 1E8 1E8 114 06B
BETA;JX1_01_P;11;12;56.0444;76.6058;278 2B4 1ED 1E4 0F2 063
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B4 1F0 1E7 0F2 05A
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B3 1EF 1EA 10F 06A
BETA;JX1_01_P;11;12;56.0444;76.6058;278 2B3 1F4 1E1 0F4 071
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B5 1EB 1E2 0F7 06B
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B4 1ED 1E9 0F5 05D
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B4 1EA 1E5 0EF 062
BETA;JX1_01_P;11;12;56.0444;76.6058;277 2B4 1EC 1E6 0F2 066
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B5 1EC 1E7 0E5 05F
BETA;JX1_00_N;12;13;51.6693;75.7146;279 2B5 1E8 1E8 0F2 062
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B4 1EC 1E7 0EF 059
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B4 1EB 1E7 0F6 061
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B5 1EB 1E8 0FB 05F
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B4 1EE 1EC 10D 06D
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B4 1EA 1E7 102 062
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B4 1ED 1E7 0EA 06B
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B4 1E8 1EA 0DA 058
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B3 1F0 1EB 100 071
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B4 1EE 1E7 106 076
BETA;JX1_00_N;12;13;51.6693;75.7146;279 2B3 1ED 1E8 0EA 059
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B4 1EE 1E7 10D 067
BETA;JX1_00_N;12;13;51.6693;75.7146;277 2B4 1EA 1E7 0EA 070
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B4 1EF 1E2 0F2 06A
BETA;JX1_00_N;12;13;51.6693;75.7146;278 2B4 1EB 1E5 0F7 04C
BETA;JX1_01_N;13;14;56.0632;75.806;277 2B4 1EC 1EB 0FF 072
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B4 1ED 1E5 0E2 062
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B4 1EB 1E8 0E5 06C
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B3 1EF 1EB 0ED 062
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B3 1ED 1E8 0E8 05F
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B2 1F0 1E5 0EA 06D
BETA;JX1_01_N;13;14;56.0632;75.806;277 2B3 1ED 1E6 0F5 07B
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B5 1EF 1E8 0EA 075
BETA;JX1_01_N;13;14;56.0632;75.806;277 2B4 1EC 1E7 0EA 07D
BETA;JX1_01_N;13;14;56.0632;75.806;277 2B4 1EB 1E7 0F9 064
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B3 1EC 1EA 103 068
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B4 1ED 1E7 0EC 05C
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B4 1EB 1E6 0F0 05A
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B4 1EA 1E7 0F0 065
BETA;JX1_01_N;13;14;56.0632;75.806;278 2B4 1F1 1E6 0F4 065
BETA;JX1_01_N;13;14;56.0632;75.806;277 2B2 1EA 1ED 0F4 05F
BETA;GND;14;15;51.6881;74.9149;278 2B5 000 1EA 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E2 000 000
BETA;GND;14;15;51.6881;74.9149;278 2B4 000 1E7 000 000
BETA;GND;14;15;51.6881;74.9149;276 2B4 000 1E8 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E8 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E8 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E5 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E5 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E8 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E5 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E4 000 000
BETA;GND;14;15;51.6881;74.9149;276 2B5 000 1DF 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B5 000 1E5 000 003
BETA;GND;14;15;51.6881;74.9149;278 2B4 000 1EA 000 000
BETA;GND;14;15;51.6881;74.9149;277 2B4 000 1E1 000 000
BETA;GND;14;15;51.6881;74.9149;276 2B4 000 1E7 000 000
BETA;GND;15;16;56.082;75.0063;277 2B4 000 1E6 000 005
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1E6 000 000
BETA;GND;15;16;56.082;75.0063;277 2B4 000 1E8 000 000
BETA;GND;15;16;56.082;75.0063;277 2B4 000 1E8 000 001
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1E8 000 000
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1E8 000 000
BETA;GND;15;16;56.082;75.0063;277 2B4 000 1E7 000 000
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1F4 000 000
BETA;GND;15;16;56.082;75.0063;278 2B5 000 1E8 000 000
BETA;GND;15;16;56.082;75.0063;277 2B4 000 1EB 000 009
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1E8 000 000
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1ED 000 000
BETA;GND;15;16;56.082;75.0063;277 2B4 000 1E4 000 000
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1EA 000 000
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1E8 000 000
BETA;GND;15;16;56.082;75.0063;278 2B4 000 1E0 000 000
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1EA 1EA 0F2 06D
BETA;JX1_02_P;16;17;51.7069;74.1152;273 2B4 1E8 1E7 0E0 07E
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1F4 1F1 0F6 07C
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1ED 1E7 0FD 071
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1ED 1E9 0E8 05C
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1EC 1F1 0ED 07B
BETA;JX1_02_P;16;17;51.7069;74.1152;276 2B4 1EA 1E5 119 078
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1EC 1E5 0FB 047
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1F0 1E6 0FA 059
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B5 1EB 1E4 0E3 069
BETA;JX1_02_P;16;17;51.7069;74.1152;278 2B4 1EC 1EC 0EE 063
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1EB 1EF 0E9 06E
BETA;JX1_02_P;16;17;51.7069;74.1152;278 2B4 1ED 1E8 0EE 067
BETA;JX1_02_P;16;17;51.7069;74.1152;277 2B4 1E8 1E8 0E7 05A
BETA;JX1_02_P;16;17;51.7069;74.1152;278 2B3 1EC 1E8 0EF 06C
BETA;JX1_02_P;16;17;51.7069;74.1152;276 2B4 1EA 1E6 101 067
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B4 1EC 1E7 0F0 06C
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B5 1EA 1E7 0E7 06F
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B5 1ED 1E8 0F5 05E
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B5 1EA 1E6 0E7 04A
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B5 1ED 1EA 0ED 073
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B5 1EB 1E8 109 05F
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B4 1F4 1F5 0F8 069
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B4 1EC 1E7 0F4 061
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B4 1ED 1EE 0FF 06E
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B4 1EC 1E8 10A 063
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B3 1ED 1E5 0FD 05D
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B5 1EB 1EC 0F1 05A
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B3 1EA 1E5 0F2 060
BETA;JX1_03_P;17;18;56.1009;74.2066;278 2B3 1EC 1E8 0E7 06E
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B4 1EC 1E8 0F1 068
BETA;JX1_03_P;17;18;56.1009;74.2066;277 2B5 1EC 1EA 0F1 054
BETA;JX1_02_N;18;19;51.7257;73.3155;278 2B4 1ED 1E7 0FD 06D
BETA;JX1_02_N;18;19;51.7257;73.3155;277 2B4 1ED 1EA 0FE 068
BETA;JX1_02_N;18;19;51.7257;73.3155;277 2B4 1F1 1E9 112 077
BETA;JX1_02_N;18;19;51.7257;73.3155;277 2B4 1EC 1E4 0F2 05C
BETA;JX1_02_N;18;19;51.7257;73.3155;277 2B4 1F1 1E1 0FE 06C
BETA;JX1_02_N;18;19;51.7257;73.3155;278 2B4 1EA 1E8 0EF 05D
BETA;JX1_02_N;18;19;51.7257;73.3155;278 2B4 1E8 1E8 0F2 07D
BETA;JX1_02_N;18;19;51.7257;73.3155;278 2B4 1F0 1F2 0F0 068
BETA;JX1_02_N;18;19;51.7257;73.3155;276 2B4 1EC 1E5 0F7 066
BETA;JX1_02_N;18;19;51.7257;73.3155;278 2B4 1ED 1E8 0EE 04F
BETA;JX1_02_N;18;19;51.7257;73.3155;276 2B4 1ED 1EA 0E8 06D
BETA;JX1_02_N;18;19;51.7257;73.3155;276 2B4 1EE 1ED 104 062
BETA;JX1_02_N;18;19;51.7257;73.3155;277 2B4 1ED 1E8 0F8 058
BETA;JX1_02_N;18;19;51.7257;73.3155;276 2B2 1EC 1E7 0F8 053
BETA;JX1_02_N;18;19;51.7257;73.3155;278 2B4 1EC 1E8 0F1 082
BETA;JX1_02_N;18;19;51.7257;73.3155;277 2B4 1EC 1E8 0EE 04A
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B4 1EB 1E7 0F1 05F
BETA;JX1_03_N;19;20;56.1197;73.4069;278 2B5 1EB 1DE 0F8 06C
BETA;JX1_03_N;19;20;56.1197;73.4069;278 2B4 1EB 1E8 10A 095
BETA;JX1_03_N;19;20;56.1197;73.4069;276 2B4 1F1 1E8 0F4 07D
BETA;JX1_03_N;19;20;56.1197;73.4069;278 2B3 1EC 1E6 0F0 085
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B4 1E6 1E9 0FD 06D
BETA;JX1_03_N;19;20;56.1197;73.4069;278 2B5 1EC 1E8 0E6 05E
BETA;JX1_03_N;19;20;56.1197;73.4069;278 2B4 1F5 1E5 0FF 071
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B4 1E8 1E9 0FB 067
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B4 1ED 1E4 0EE 074
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B5 1ED 1E4 0F8 06B
BETA;JX1_03_N;19;20;56.1197;73.4069;276 2B4 1F4 1F0 0ED 052
BETA;JX1_03_N;19;20;56.1197;73.4069;276 2B4 1EB 1E5 0E9 062
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B5 1EC 1E8 0FC 056
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B4 1ED 1ED 0F0 080
BETA;JX1_03_N;19;20;56.1197;73.4069;277 2B4 1EC 1E8 101 071
BETA;GND;20;21;51.7445;72.5158;278 2B4 000 1E5 000 000
BETA;GND;20;21;51.7445;72.5158;27A 2B2 000 1E4 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;278 2B5 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;276 2B4 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;276 2B2 000 1E7 000 000
BETA;GND;20;21;51.7445;72.5158;276 2B4 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;278 2B5 000 1F1 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E7 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E6 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;278 2B3 000 1E5 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E8 000 000
BETA;GND;20;21;51.7445;72.5158;277 2B4 000 1E2 000 000
BETA;GND;20;21;51.7445;72.5158;278 2B4 000 1E2 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;278 2B4 001 1E7 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E9 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E6 000 000
BETA;GND;21;22;56.1385;72.6072;278 2B4 000 1E7 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B5 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B3 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E9 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E6 000 000
BETA;GND;21;22;56.1385;72.6072;276 2B4 000 1F1 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;278 2B3 000 1EB 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E8 000 000
BETA;GND;21;22;56.1385;72.6072;277 2B4 000 1E7 000 000
BETA;JX1_04_P;22;23;51.7633;71.716;276 2B4 1ED 1E8 0E0 049
BETA;JX1_04_P;22;23;51.7633;71.716;27B 2B4 1EF 1F2 0E8 053
BETA;JX1_04_P;22;23;51.7633;71.716;277 2B4 1E9 1E0 0F1 068
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1EC 1E8 0FD 067
BETA;JX1_04_P;22;23;51.7633;71.716;276 2B4 1F2 1EA 0E5 06F
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1EA 1E8 0F3 059
BETA;JX1_04_P;22;23;51.7633;71.716;277 2B3 1ED 1E6 0EB 065
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1F0 1E7 0E8 071
BETA;JX1_04_P;22;23;51.7633;71.716;277 2B4 1EC 1F0 0DB 05E
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1ED 1E5 0EB 06B
BETA;JX1_04_P;22;23;51.7633;71.716;279 2B3 1EC 1E8 0F7 052
BETA;JX1_04_P;22;23;51.7633;71.716;279 2B4 1EC 1DD 0E5 050
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1ED 1E8 0F2 05A
BETA;JX1_04_P;22;23;51.7633;71.716;277 2B4 1EA 1E9 0DA 06B
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1EA 1E7 0F1 05D
BETA;JX1_04_P;22;23;51.7633;71.716;278 2B4 1ED 1E8 0E9 070
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B4 1EC 1EB 0E5 070
BETA;JX1_05_P;23;24;56.1573;71.8074;273 2B4 1EB 1E9 0FA 05A
BETA;JX1_05_P;23;24;56.1573;71.8074;276 2B4 1ED 1E8 0D2 051
BETA;JX1_05_P;23;24;56.1573;71.8074;277 2B4 1ED 1E8 0EC 07A
BETA;JX1_05_P;23;24;56.1573;71.8074;277 2B4 1EB 1E3 0E5 06A
BETA;JX1_05_P;23;24;56.1573;71.8074;277 2B5 1EB 1E4 0FD 055
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B4 1EB 1E7 10A 05D
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B4 1ED 1E6 0ED 058
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B5 1EC 1ED 0F8 07D
BETA;JX1_05_P;23;24;56.1573;71.8074;277 2B2 1E9 1E7 0ED 063
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B4 1EC 1E8 0E7 061
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B5 1ED 1E8 0EF 081
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B4 1EB 1E8 0EA 06A
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B4 1EC 1E6 10C 05C
BETA;JX1_05_P;23;24;56.1573;71.8074;278 2B5 1F3 1E9 0E4 075
BETA;JX1_05_P;23;24;56.1573;71.8074;277 2B4 1EB 1E8 0E9 067
BETA;JX1_04_N;24;25;51.7822;70.9163;277 2B2 1F1 1DE 0EC 06A
BETA;JX1_04_N;24;25;51.7822;70.9163;275 2B4 1E8 1F4 0F3 07F
BETA;JX1_04_N;24;25;51.7822;70.9163;278 2B4 1E4 1E2 0FC 073
BETA;JX1_04_N;24;25;51.7822;70.9163;277 2B5 1ED 1E8 0F7 063
BETA;JX1_04_N;24;25;51.7822;70.9163;277 2B4 1EE 1E8 0E7 06A
BETA;JX1_04_N;24;25;51.7822;70.9163;278 2B4 1EB 1E1 0FA 064
BETA;JX1_04_N;24;25;51.7822;70.9163;277 2B4 1E6 1E7 0E6 056
BETA;JX1_04_N;24;25;51.7822;70.9163;277 2B4 1EA 1E8 0DA 064
