INDEX;PART_NAME;PACKAGE_NAME;PIN_INDEX;PAD_NAME;CENTER_X;CENTER_Y;LONG_SIDE_LENGTH;SHORT_SIDE_LENGTH;ANGLE_DEGREE;NET
212;PWR-SE;R2X04;4;5;-29.845;-25.4;0.9;1.8;270;IOE_V
213;PWR-SE;R2X04;5;6;-29.845;-19.05;0.9;1.8;270;CSO_SE_V
214;PWR-SE;R2X04;6;7;-32.385;-25.4;0.9;1.8;270;RFE_V
215;PWR-SE;R2X04;7;8;-32.385;-19.05;0.9;1.8;270;RFAB_E_V
216;PWR-SW;R2X04;0;1;24.765;-19.05;0.9;1.8;90;S_VS
217;PWR-SW;R2X04;1;3;27.305;-19.05;0.9;1.8;90;S_VW
218;PWR-SW;R2X04;2;2;24.765;-25.4;0.9;1.8;90;GND
219;PWR-SW;R2X04;3;4;27.305;-25.4;0.9;1.8;90;GND
220;PWR-SW;R2X04;4;5;29.845;-19.05;0.9;1.8;90;S_SPI_V
221;PWR-SW;R2X04;5;6;29.845;-25.4;0.9;1.8;90;W_I2C_V
222;PWR-SW;R2X04;6;7;32.385;-19.05;0.9;1.8;90;S_I2C_V
223;PWR-SW;R2X04;7;8;32.385;-25.4;0.9;1.8;90;JTAG_V
224;C25;0402-B;0;1;29.845;-12.197;0.62;0.62;90;W_I2C_V
225;C25;0402-B;1;2;29.845;-11.298;0.62;0.62;90;GND
226;C26;0402-B;0;1;32.385;-12.197;0.62;0.62;90;JTAG_V
227;C26;0402-B;1;2;32.385;-11.298;0.62;0.62;90;GND
228;C28;0402-B;0;1;29.845;-16.642;0.62;0.62;90;S_SPI_V
229;C28;0402-B;1;2;29.845;-15.742;0.62;0.62;90;GND
230;C29;0402-B;0;1;32.385;-16.642;0.62;0.62;90;S_I2C_V
231;C29;0402-B;1;2;32.385;-15.742;0.62;0.62;90;GND
232;PWR-NE;R2X04;0;1;-24.765;19.05;0.9;1.8;270;N_VN
233;PWR-NE;R2X04;1;3;-27.305;19.05;0.9;1.8;270;N_VE
234;PWR-NE;R2X04;2;2;-24.765;25.4;0.9;1.8;270;GND
235;PWR-NE;R2X04;3;4;-27.305;25.4;0.9;1.8;270;GND
236;PWR-NE;R2X04;4;5;-29.845;19.05;0.9;1.8;270;N_SPI_V
237;PWR-NE;R2X04;5;6;-29.845;25.4;0.9;1.8;270;E_I2C_V
238;PWR-NE;R2X04;6;7;-32.385;19.05;0.9;1.8;270;N_I2C_V
239;PWR-NE;R2X04;7;8;-32.385;25.4;0.9;1.8;270;E_SPI_V
240;C31;0402-B;0;1;-29.845;12.197;0.62;0.62;270;E_I2C_V
241;C31;0402-B;1;2;-29.845;11.298;0.62;0.62;270;GND
242;C32;0402-B;0;1;-32.385;12.197;0.62;0.62;270;E_SPI_V
243;C32;0402-B;1;2;-32.385;11.298;0.62;0.62;270;GND
244;C34;0402-B;0;1;-29.845;16.642;0.62;0.62;270;N_SPI_V
245;C34;0402-B;1;2;-29.845;15.742;0.62;0.62;270;GND
246;C35;0402-B;0;1;-32.385;16.642;0.62;0.62;270;N_I2C_V
247;C35;0402-B;1;2;-32.385;15.742;0.62;0.62;270;GND
248;U28;SON40P135X330X55-17N;0;1;-39.243;-21.488;0.254;0.6096;270;CD
249;U28;SON40P135X330X55-17N;1;2;-39.649;-21.488;0.254;0.6096;270;
250;U28;SON40P135X330X55-17N;2;3;-40.03;-21.488;0.254;0.6096;270;DAT2
251;U28;SON40P135X330X55-17N;3;4;-40.437;-21.488;0.254;0.6096;270;DAT3
252;U28;SON40P135X330X55-17N;4;5;-40.843;-21.488;0.254;0.6096;270;CMD
253;U28;SON40P135X330X55-17N;5;6;-41.25;-21.488;0.254;0.6096;270;CLK
254;U28;SON40P135X330X55-17N;6;7;-41.631;-21.488;0.254;0.6096;270;DAT0
255;U28;SON40P135X330X55-17N;7;8;-42.037;-21.488;0.254;0.6096;270;DAT1
256;U28;SON40P135X330X55-17N;8;9;-42.037;-22.962;0.254;0.6096;270;PMOD_D0
257;U28;SON40P135X330X55-17N;9;10;-41.631;-22.962;0.254;0.6096;270;PMOD_D1
258;U28;SON40P135X330X55-17N;10;11;-41.25;-22.962;0.254;0.6096;270;PMOD_D3
259;U28;SON40P135X330X55-17N;11;12;-40.843;-22.962;0.254;0.6096;270;PMOD_D2
260;U28;SON40P135X330X55-17N;12;13;-40.437;-22.962;0.254;0.6096;270;PMOD_D7
261;U28;SON40P135X330X55-17N;13;14;-40.03;-22.962;0.254;0.6096;270;PMOD_D6
262;U28;SON40P135X330X55-17N;14;15;-39.649;-22.962;0.254;0.6096;270;
263;U28;SON40P135X330X55-17N;15;16;-39.243;-22.962;0.254;0.6096;270;CD'
264;U28;SON40P135X330X55-17N;16;17;-40.64;-22.225;0.4064;2.794;270;GND
265;R84;0402-B;0;1;-28.76;4.128;0.62;0.62;180;VCC
266;R84;0402-B;1;2;-29.66;4.128;0.62;0.62;180;N$244
267;R85;0402-B;0;1;-29.66;3.175;0.62;0.62;0;N$244
268;R85;0402-B;1;2;-28.76;3.175;0.62;0.62;0;GND
269;R86;0402-B;0;1;28.76;-4.128;0.62;0.62;0;VCC
270;R86;0402-B;1;2;29.66;-4.128;0.62;0.62;0;N$250
271;R87;0402-B;0;1;29.66;-3.175;0.62;0.62;180;N$250
272;R87;0402-B;1;2;28.76;-3.175;0.62;0.62;180;GND
273;R100;0402-B;0;1;27.305;6.535;0.62;0.62;90;IOW_V
274;R100;0402-B;1;2;27.305;7.435;0.62;0.62;90;A_SDA
275;R101;0402-B;0;1;26.352;6.535;0.62;0.62;90;IOW_V
276;R101;0402-B;1;2;26.352;7.435;0.62;0.62;90;A_SCL
277;R105;0402-B;0;1;-27.305;-6.535;0.62;0.62;270;IOE_V
278;R105;0402-B;1;2;-27.305;-7.435;0.62;0.62;270;B_SDA
279;R106;0402-B;0;1;-26.352;-6.535;0.62;0.62;270;IOE_V
280;R106;0402-B;1;2;-26.352;-7.435;0.62;0.62;270;B_SCL
281;R99;0402-B;0;1;28.258;6.535;0.62;0.62;90;IOW_V
282;R99;0402-B;1;2;28.258;7.435;0.62;0.62;90;N$32
